cover,title,author,binding,list_price,price,stock,isbn,publisher,publication_date,size,categories
https://images.bookdepot.com/covers/large/isbn978153/9781538725313-l.jpg,SUMMER ON SUNSHINE BAY,"Mason, Debbie",Paperback,$16.99,$3.00 $1.50,981,9781538725313,Forever,N/A,"8.00"" l x 5.22"" w x 1.02""","['Fiction', 'Family Life', 'Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978006/9780063094154-l.jpg,SUMMER'S GIFT,"Ryan, Jennifer",Paperback,$18.99,$3.25 $1.63,670,9780063094154,Avon Books,N/A,"7.94"" l x 5.31"" w x 1.02""","['Fiction', 'Contemporary', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593198063-l.jpg,"SUN KISSED (COULTER FAMILY, BK. 6)","Anderson, Catherine",Paperback,$9.99,$1.75 $1.50,5,9780593198063,Jove,N/A,"8.21"" l x 5.39"" w x 1.07""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978080/9780800739843-l.jpg,"SUNDOWN (SKY KING RANCH, BK. 3)","Warren, Susan May",Paperback,$17.99,$3.00,4,9780800739843,Revell,N/A,"8.38"" l x 5.51"" w x 1.14""","['Fiction', 'Romance', 'Fiction', 'Religious', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978074/9780743287029-l.jpg,THE SUNFLOWER,"Evans, Richard, Paul",Paperback,$17.99,$3.00,122,9780743287029,Simon and Schuster,N/A,"7.07"" l x 4.99"" w x 1.00""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978006/9780063111660-l.jpg,"SUNRISE BY THE SEA (LITTLE BEACH STREET BAKERY, BK. 4)","Colgan, Jenny",Paperback,$9.99,$1.75 $1.00,547,9780063111660,William Morrow & Company,N/A,"7.03"" l x 4.77"" w x 1.13""","['Fiction', 'Contemporary', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978039/9780399177767-l.jpg,SURRENDER (BITTER CREEK),"Johnston, Joan",Pocket Books,$7.99,$2.00 $1.37,12,9780399177767,Dell,N/A,"6.83"" l x 4.19"" w x 1.37""","['Fiction', 'Romance', 'Fiction', 'Westerns']"
https://images.bookdepot.com/covers/large/isbn978006/9780063111424-l.jpg,"SURRENDERING TO HUNT (WYOMING WILDE, BK. 2)","Ryan, Jennifer",Pocket Books,$9.99,$2.50 $1.88,282,9780063111424,Avon Books,N/A,"6.59"" l x 4.06"" w x 1.13""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978153/9781538726396-l.jpg,THE SURVIVOR,"Johansen, Iris",Paperback,$18.99,$3.25 $2.44,75,9781538726396,Grand Central Publishing,N/A,"9.06"" l x 6.10"" w x 0.96""","['Fiction', 'Thrillers', 'Fiction', 'Romance', 'Fiction', 'Mystery & Detective']"
https://images.bookdepot.com/covers/large/isbn978153/9781538726372-l.jpg,THE SURVIVOR,"Johansen, Iris",Hardcover,$29.00,$3.75 $2.81,29,9781538726372,Grand Central Publishing,N/A,"9.16"" l x 6.34"" w x 1.40""","['Fiction', 'Suspense', 'Fiction', 'Mystery & Detective', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593198353-l.jpg,"SUSANNA'S DREAM (THE LOST SISTERS OF PLEASANT VALLEY, BK. 2)","Perry, Marta",Pocket Books,$7.99,$2.00 $1.50,26,9780593198353,Berkley Publishing Group,N/A,"6.79"" l x 4.13"" w x 1.17""","['Fiction', 'Religious', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978198/9781984821676-l.jpg,SUSPECTS,"Steel, Danielle",Hardcover,$28.99,$3.75 $2.81,1000+,9781984821676,Delacorte Press,N/A,"10.00"" l x 6.50"" w x 1.00","['Fiction', 'Thrillers', 'Fiction', 'Romance', 'Fiction', ""Women's Fiction""]"
https://images.bookdepot.com/covers/large/isbn978198/9781984821706-l.jpg,SUSPECTS,"Steel, Danielle",Pocket Books,$9.99,$2.50,116,9781984821706,Dell,N/A,"6.83"" l x 4.16"" w x 1.15""","['Fiction', 'Suspense', 'Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978080/9780800739478-l.jpg,"THE SWEET LIFE (CAPE COD CREAMERY, BK. 1)","Fisher, Suzanne Woods",Paperback,$16.99,$3.00 $1.50,18,9780800739478,Revell,N/A,"8.48"" l x 5.55"" w x 1.03""","['Fiction', 'Contemporary', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978077/9780778386674-l.jpg,THE SWEET MAGNOLIAS COLLECTION (WELCOME TO SERENITY/FEELS LIKE FAMILY/A SLICE OF HEAVEN/STEALING HOME),"Woods, Sherryl",Boxed Set,$69.99,$12.00,429,9780778386674,Mira Books,N/A,"8.16"" l x 5.45"" w x 3.93""","['Fiction', 'Romance', 'Fiction', 'Family Life', 'Fiction', ""Women's Fiction""]"
https://images.bookdepot.com/covers/large/isbn978153/9781538740453-l.jpg,SWEET PEA SUMMER,"Murray, Alys",Paperback,$12.99,$2.25 $1.13,940,9781538740453,Forever,N/A,"7.90"" l x 5.19"" w x 1.02""","['Fiction', 'Romance', 'Fiction', 'Family Life']"
https://images.bookdepot.com/covers/large/isbn978166/9781668017456-l.jpg,SWEET SUCCESS,"Mallery, Susan",Pocket Books,$9.99,$2.50,83,9781668017456,Pocket Books,N/A,"7.44"" l x 4.12"" w x 0.97""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978195/9781952210204-l.jpg,SWEET TEA,"Huguley, Piper",Paperback,$15.99,$2.75 $0.90,4,9781952210204,Hallmark Books,N/A,"8.54"" l x 5.49"" w x 0.88""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593549315-l.jpg,SWEETEN THE DEAL,"Shepard, Katie",Paperback,$17.00,$3.00,1000+,9780593549315,Berkley Publishing Group,N/A,"7.97"" l x 5.15"" w x 0.87""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978159/9781595547866-l.jpg,SWEETER THAN BIRDSONG,"Elliot, Rosslyn",Paperback,$15.99,$2.75 $1.37,38,9781595547866,Thomas Nelson,N/A,"8.40"" l x 5.46"" w x 1.20""","['Fiction', 'Romance', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978198/9781982159566-l.jpg,THE SWEETEST DAYS,"Hough, John Jr.",Hardcover,$27.00,$3.50 $1.75,19,9781982159566,Gallery Books,N/A,"9.36"" l x 6.23"" w x 1.34""","['Fiction', 'Romance', 'Fiction', 'Family Life']"
https://images.bookdepot.com/covers/large/isbn978059/9780593545478-l.jpg,THE SWEETEST REVENGE,"Dent, Lizzy",Paperback,$17.00,$3.00,50,9780593545478,G. P. Putnam's Sons,N/A,"7.90"" l x 5.09"" w x 0.92""","['Fiction', 'Contemporary', 'Fiction', 'Romance', 'Fiction', 'Coming of Age']"
https://images.bookdepot.com/covers/large/isbn978164/9781649371423-l.jpg,"THE SWEETHEART FIX (BLOSSOM GLEN, BK. 2)","Liasson, Miranda",Pocket Books,$8.99,$2.25 $1.69,159,9781649371423,"Entangled Publishing, LLC",N/A,"6.72"" l x 4.08"" w x 1.00""","['Fiction', 'Contemporary', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978006/9780063322721-l.jpg,THE SWEETHEART LIST (LARGE PRINT),"Shalvis, Jill",Paperback,$27.99,$4.75,71,9780063322721,HarperLuxe,N/A,"9.04"" l x 5.98"" w x 1.06""","['Fiction', 'Romance', 'Fiction', 'Humorous', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978006/9780063235700-l.jpg,"THE SWEETHEART LIST (SUNRISE COVE, BK. 4)","Shalvis, Jill",Hardcover,$30.00,$4.00,25,9780063235700,Avon Books,N/A,"9.27"" l x 6.25"" w x 1.16""","['Fiction', 'Romance', 'Fiction', 'Humorous', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978006/9780063235694-l.jpg,THE SWEETHEART LIST,"Shalvis, Jill",Paperback,$18.99,$3.25 $2.44,1000+,9780063235694,Avon Books,N/A,"8.08"" l x 5.30"" w x 0.93""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978059/9780593440278-l.jpg,"SWEETWATER & THE WITCH (HARMONY, BK. 16)","Castle, Jayne",Pocket Books,$8.99,$2.25 $1.69,138,9780593440278,Berkley Publishing Group,N/A,"6.75"" l x 4.27"" w x 1.24""","['Fiction', 'Romance', 'Fiction', 'Science Fiction', 'Fiction', 'Fantasy']"
https://images.bookdepot.com/covers/large/isbn978059/9780593440254-l.jpg,"SWEETWATER AND THE WITCH (HARMONY, BK. 16)","Castle, Jayne",Hardcover,$28.00,$3.75,67,9780593440254,Berkley Publishing Group,N/A,"9.33"" l x 6.30"" w x 1.14""","['Fiction', 'Romance', 'Fiction', 'Fantasy']"
https://images.bookdepot.com/covers/large/isbn978080/9780800740245-l.jpg,THE SWINDLER'S DAUGHTER,"McGee, Stephenia H.",Paperback,$15.99,$2.75,74,9780800740245,Revell,N/A,"8.53"" l x 5.63"" w x 0.98""","['Fiction', 'Historical', 'Fiction', 'Religious', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978153/9781538755273-l.jpg,A TABLE FOR TWO,"Lister, Sheryl",Paperback,$15.99,$2.75 $1.38,4,9781538755273,Forever,N/A,"8.00"" l x 5.25"" w x 0.94""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978153/9781538736586-l.jpg,TAILSPIN,"Brown, Sandra",Paperback,$9.99,$1.75 $1.50,7,9781538736586,Grand Central Publishing,N/A,"7.89"" l x 5.30"" w x 1.27""","['Fiction', 'Crime', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978145/9781455572137-l.jpg,TAILSPIN,"Brown, Sandra",Pocket Books,$8.99,$2.25,612,9781455572137,Vision,N/A,"6.65"" l x 4.08"" w x 1.18""","['Fiction', 'Suspense', 'Fiction', 'Romance', 'Fiction', 'Crime']"
https://images.bookdepot.com/covers/large/isbn978059/9780593546550-l.jpg,"TAKE TWO, BIRDIE MAXWELL","Scotch, Allison Winn",Paperback,$18.00,$3.00,466,9780593546550,Berkley Publishing Group,N/A,"7.97"" l x 5.17"" w x 0.81""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978125/9781250817969-l.jpg,"TAKE THE LEAD (A DANCE OFF, BK. 1)","Daria, Alexis",Paperback,$17.99,$3.00,1000+,9781250817969,St. Martin's Griffin,N/A,"8.07"" l x 5.28"" w x 1.08""","['Fiction', 'Romance', 'Fiction', 'Humorous']"
https://images.bookdepot.com/covers/large/isbn978059/9780593640395-l.jpg,THE TAKEDOWN,"Walker, Carlie",Paperback,$18.00,$3.00,124,9780593640395,Berkley Publishing Group,N/A,"7.98"" l x 5.16"" w x 0.92""","['Fiction', 'Romance', 'Fiction', 'Action & Adventure']"
https://images.bookdepot.com/covers/large/isbn978045/9780451413048-l.jpg,"TAKEN BY THE PRINCE (GOVERNESS BRIDES SERIES, BK. 10)","Dodd, Christina",Pocket Books,$7.99,$2.00 $1.12,16,9780451413048,Signet Book,N/A,"6.72"" l x 4.06"" w x 1.22""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978006/9780062267689-l.jpg,TAKING CHANCES,"McAdams, Molly",Paperback,$18.99,$3.25,48,9780062267689,Harper Collins,N/A,"8.07"" l x 5.25"" w x 0.89""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978174/9781743311479-l.jpg,THE TALIBAN CRICKET CLUB,"Murari, Timeri N.",Paperback,$11.99,$2.00,1,9781743311479,Allen & Unwin,N/A,"7.73"" l x 5.08"" w x 0.97""","['Fiction', 'Romance', 'Fiction', 'Family Life', 'Fiction', 'Sports']"
https://images.bookdepot.com/covers/large/isbn978164/9781640637627-l.jpg,"TANGLED UP IN CHRISTMAS (TEXAS HEAT, BK. 2)","Jones, Lisa Renee",Pocket Books,$7.99,$2.00 $1.75,1,9781640637627,"Entangled Publishing, LLC",N/A,"6.71"" l x 4.05"" w x 1.27""","['Fiction', 'Romance', 'Fiction', 'Holidays', 'Fiction', 'Westerns']"
https://images.bookdepot.com/covers/large/isbn978006/9780062974846-l.jpg,A TASTE OF SAGE,"Santos, Yaffa S.",Paperback,$15.99,$2.75 $1.25,14,9780062974846,HarperCollins Publisher,N/A,"7.97"" l x 5.30"" w x 0.86""","['Fiction', 'Contemporary', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978006/9780061987465-l.jpg,TATIANA AND ALEXANDER: A NOVEL,"Simons, Paullina",Paperback,$19.99,$3.50,24,9780061987465,Harper Collins,N/A,"8.07"" l x 5.26"" w x 1.49""","['Fiction', 'Historical', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978031/9780310355076-l.jpg,"THE TEACHER'S BRIDE (AMISH BRIDES OF BIRCH CREEK, BK. 1)","Fuller, Kathleen",Paperback,$15.99,$2.75 $2.50,7,9780310355076,Zondervan,N/A,"8.39"" l x 5.44"" w x 0.85""","['Fiction', 'Romance', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978034/9780345542328-l.jpg,TEARDROP LANE (AN ETERNITY SPRINGS NOVEL),"March, Emily",Pocket Books,$7.99,$2.00 $1.37,1,9780345542328,Ballantine Books,N/A,"6.90"" l x 4.16"" w x 0.81""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593200605-l.jpg,"A TEMPEST AT SEA (THE LADY SHERLOCK SERIES, BK. 7)","Thomas, Sherry",Paperback,$17.00,$3.00 $2.25,641,9780593200605,Berkley Publishing Group,N/A,"8.12"" l x 5.42"" w x 1.12""","['Fiction', 'Mystery & Detective', 'Fiction', 'Historical', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978198/9781982110802-l.jpg,TEMPTATION'S DARLING,"Lindsey, Johanna",Hardcover,$27.00,$3.50 $2.12,4,9781982110802,Gallery Books,N/A,"9.23"" l x 6.08"" w x 1.21""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978198/9781982110819-l.jpg,TEMPTATION'S DARLING,"Lindsey, Johanna",Pocket Books,$8.99,$2.25 $1.75,18,9781982110819,Pocket Books,N/A,"6.72"" l x 4.10"" w x 1.09""","['Fiction', 'Historical', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978125/9781250061294-l.jpg,TEMPTING FATE,"Green, Jane",Pocket Books,$8.99,$2.00 $1.37,70,9781250061294,St. Martin's Press,N/A,"6.77"" l x 4.16"" w x 1.06""","['Fiction', 'Contemporary', 'Fiction', 'Romance', 'Fiction', 'General']"
https://images.bookdepot.com/covers/large/isbn978059/9780593199824-l.jpg,A TEN BEACH ROAD CHRISTMAS (TEN BEACH ROAD SERIES),"Wax, Wendy",Pocket Books,$7.99,$2.00 $1.50,30,9780593199824,Berkley Publishing Group,N/A,"6.72"" l x 4.12"" w x 0.86""","['Fiction', 'Contemporary', 'Fiction', 'Romance', 'Fiction', 'Holidays']"
https://images.bookdepot.com/covers/large/isbn978006/9780062457400-l.jpg,"TEN THINGS I HATE ABOUT THE DUKE (DIFFICULT DUKES, BK. 2)","Chase, Loretta",Pocket Books,$7.99,$2.00 $1.00,12,9780062457400,Avon Books,N/A,"6.62"" l x 4.12"" w x 1.18""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978067/9780671742560-l.jpg,TENDER TRIUMPH,"McNaught, Judith",Pocket Books,$7.99,$2.00 $1.00,10,9780671742560,Pocket Books,Sonnet Books,"6.69"" l x 4.12"" w x 1.08""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978140/9781408707203-l.jpg,THE TESTIMONY OF ALYS TWIST,"Dunn, Suzannah",Hardcover,$23.20,$3.00 $1.50,13,9781408707203,Little Brown and Company,N/A,"9.51"" l x 6.36"" w x 1.24""","['Fiction', 'Romance', 'Fiction', 'Biographical', 'Fiction', 'Family Life']"
https://images.bookdepot.com/covers/large/isbn978149/9781496709585-l.jpg,"TEXAS FREE (THE TYLERS OF TEXAS, BK. 5)","Dailey, Janet",Hardcover,$26.00,$3.50 $2.62,37,9781496709585,Kensington Publishing Corporation,N/A,"9.29"" l x 5.94"" w x 1.08""","['Fiction', 'Romance', 'Fiction', 'Contemporary', 'Fiction', 'Westerns']"
https://images.bookdepot.com/covers/large/isbn978014/9780143136903-l.jpg,TEXT FOR YOU,"Cramer, Sofie",Paperback,$17.00,$3.00 $2.12,441,9780143136903,Penguin Books,N/A,"8.19"" l x 5.49"" w x 0.77""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978125/9781250888297-l.jpg,THANK YOU FOR SHARING,"Katz, Rachel Runya",Paperback,$18.00,$3.00 $2.25,310,9781250888297,St. Martin's Griffin,N/A,"8.25"" l x 5.37"" w x 0.93""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978006/9780060598808-l.jpg,THANKSGIVING,"Evanovich, Janet",Pocket Books,$8.99,$2.25,60,9780060598808,Harper Collins,N/A,"6.73"" l x 3.90"" w x 0.81""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593197943-l.jpg,THAT SUMMER IN BERLIN,"Cornwall, Lecia",Paperback,$17.00,$3.00 $2.25,445,9780593197943,Berkley Publishing Group,N/A,"7.97"" l x 5.17"" w x 1.12""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978164/9781643752594-l.jpg,A THEATER FOR DREAMERS,"Samson, Polly",Paperback,$16.95,$3.00 $2.25,35,9781643752594,Algonquin Books,N/A,"8.29"" l x 5.49"" w x 0.90""","['Fiction', 'Romance', 'Fiction', 'Coming of Age']"
https://images.bookdepot.com/covers/large/isbn978035/9780358627913-l.jpg,THEATRE OF MARVELS,"Dillsworth, Lianne",Hardcover,$27.99,$3.75,34,9780358627913,HarperCollins Publisher,N/A,"9.18"" l x 6.21"" w x 1.22""","['Fiction', 'African American', 'Fiction', 'Literary', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978144/9781443463485-l.jpg,A THEATRE FOR DREAMERS,"Samson, Polly",Paperback,$19.99,$3.50 $1.50,65,9781443463485,HarperCollins Publishers,N/A,"9.01"" l x 6.04"" w x 1.11""","['Fiction', 'Coming of Age', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593546192-l.jpg,"THEN CAME YOU (ANIMAL MAGNETISM, BK. 5)","Shalvis, Jill",Paperback,$12.00,$2.00 $1.00,255,9780593546192,Berkley Publishing Group,N/A,"8.21"" l x 5.47"" w x 0.97""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978153/9781538751923-l.jpg,THICK AS THIEVES,"Brown, Sandra",Paperback,$16.99,$3.00,32,9781538751923,Grand Central Publishing,N/A,"8.07"" l x 5.29"" w x 1.16""","['Fiction', 'Suspense', 'Fiction', 'Romance', 'Fiction', 'Thrillers']"
https://images.bookdepot.com/covers/large/isbn978059/9780593191156-l.jpg,THINK OF ME,"Liardet, Frances",Paperback,$17.00,$3.00 $2.25,73,9780593191156,G. P. Putnam's Sons,N/A,"8.18"" l x 5.45"" w x 0.96""","['Fiction', 'Historical', 'Fiction', 'Romance', 'Fiction', 'Family Life']"
https://images.bookdepot.com/covers/large/isbn978051/9780515146035-l.jpg,"THE THIRD CIRCLE (ARANE SOCIETY, BK. 4)","Quick, Amanda",Paperback,$9.99,$1.75 $1.00,54,9780515146035,Berkley Publishing Group,N/A,"7.28"" l x 3.91"" w x 1.01""","['Fiction', 'Romance', 'Fiction', 'Suspense']"
https://images.bookdepot.com/covers/large/isbn978031/9780316561129-l.jpg,THIS BIRD HAS FLOWN,"Hoffs, Susanna",Paperback,$17.99,$3.00 $1.50,495,9780316561129,"Little, Brown Book Group",N/A,"9.14"" l x 5.94"" w x 1.13""","['Fiction', 'Romance', 'Fiction', 'Humorous', 'Fiction', ""Women's Fiction""]"
https://images.bookdepot.com/covers/large/isbn978031/9780316409315-l.jpg,THIS BIRD HAS FLOWN,"Hoffs, Susanna",Hardcover,$29.00,$3.75 $2.81,1000+,9780316409315,Little Brown and Company,N/A,"9.51"" l x 6.24"" w x 1.32""","['Fiction', 'Contemporary', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978166/9781668026595-l.jpg,"THIS CALDER RANGE (CALDER SAGA, BK. 1)","Dailey, Janet",Pocket Books,$9.99,$2.50,1000+,9781668026595,Pocket Books,N/A,"7.45"" l x 4.10"" w x 1.14""","['Fiction', 'Romance', 'Fiction', 'Family Life', 'Fiction', 'Sagas']"
https://images.bookdepot.com/covers/large/isbn978149/9781492664222-l.jpg,THIS COULD CHANGE EVERYTHING,"Mansell, Jill",Paperback,$15.99,$2.75 $2.06,1,9781492664222,Sourcebooks,N/A,"8.14"" l x 5.49"" w x 1.08""","['Fiction', 'Romance', 'Fiction', 'Humorous']"
https://images.bookdepot.com/covers/large/isbn978153/9781538716885-l.jpg,THIS COWBOY OF MINE,"Ryan, R. C.",Pocket Books,$7.99,$2.00 $1.75,896,9781538716885,Forever,N/A,"6.74"" l x 4.14"" w x 1.18""","['Fiction', 'Romance', 'Fiction', 'Westerns']"
https://images.bookdepot.com/covers/large/isbn978076/9780764240256-l.jpg,"THIS PASSING HOUR (AMISH MEMORIES, BK. 2)","Gould, Leslie",Paperback,$16.99,$3.00,21,9780764240256,Bethany House,N/A,"8.50"" l x 5.53"" w x 1.27""","['Fiction', 'Romance', 'Fiction', 'Religious', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978078/9780785248767-l.jpg,"THIS TIME AROUND (THREE SWEET ROMANCES: A SUMMER DETOUR/PINING FOR YOU/HE LOVES ME, HE LOVES ME NOT)","Ferguson, Melissa",Paperback,$16.99,$3.00,14,9780785248767,Thomas Nelson,N/A,"8.28"" l x 5.46"" w x 0.91""","['Fiction', 'Romance', 'Fiction', 'Anthologies (multiple authors)']"
https://images.bookdepot.com/covers/large/isbn978059/9780593198919-l.jpg,"THOMAS KINKADE'S CAPE LIGHT: ONE BRIGHT CHRISTMAS (A CAPE LIGHT NOVEL, BK. 21)","Spencer, Katherine",Hardcover,$26.00,$3.50,524,9780593198919,Berkley Hardcover,N/A,"9.36"" l x 6.18"" w x 1.33""","['Fiction', 'Holidays', 'Fiction', 'Romance', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978153/9781538710463-l.jpg,A THOUSAND MILES TO GRACELAND,"Chase, Kristen Mei",Paperback,$15.99,$2.75 $1.38,692,9781538710463,Forever,N/A,"8.00"" l x 5.18"" w x 1.02""","['Fiction', 'Family Life', 'Fiction', 'Humorous', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978031/9780310355700-l.jpg,THREADS OF GRACE (A PATCH OF HEAVEN NOVEL),"Long, Kelly",Pocket Books,$7.99,$2.00 $1.12,1,9780310355700,Zondervan,N/A,"6.71"" l x 4.08"" w x 0.83""","['Fiction', 'Religious', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978076/9780764235245-l.jpg,"THREADS OF HOPE (PLAIN PATTERNS, BK. 3)","Gould, Leslie",Paperback,$15.99,$2.75,12,9780764235245,Bethany House,N/A,"8.50"" l x 5.53"" w x 1.04""","['Fiction', 'Religious', 'Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978073/9780735246447-l.jpg,THREE HOLIDAYS AND A WEDDING,"Jalaluddin, Uzma",Paperback,$16.99,$3.00 $1.50,1000+,9780735246447,Viking Books,N/A,"8.00"" l x 5.22"" w x 0.85""","['Fiction', 'Romance', 'Fiction', 'Holidays']"
https://images.bookdepot.com/covers/large/isbn978059/9780593543917-l.jpg,THREE HOLIDAYS AND A WEDDING,"Jalaluddin, Uzma",Paperback,$17.00,$3.00,928,9780593543917,G. P. Putnam's Sons,N/A,"7.84"" l x 5.19"" w x 0.91""","['Fiction', 'Romance', 'Fiction', 'Holidays', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978153/9781538742631-l.jpg,THE THREE LIVES OF ALIX ST. PIERRE,"Lester, Natasha",Paperback,$24.99,$4.25 $2.13,1000+,9781538742631,Forever,N/A,"8.98"" l x 6.02"" w x 1.23""","['Fiction', 'Historical', 'Fiction', 'Romance', 'Fiction', 'War & Military']"
https://images.bookdepot.com/covers/large/isbn978153/9781538706923-l.jpg,THE THREE LIVES OF ALIX ST. PIERRE,"Lester, Natasha",Paperback,$17.99,$3.00,9,9781538706923,Forever,N/A,"7.94"" l x 5.25"" w x 1.36""","['Fiction', 'Historical', 'Fiction', 'Romance', 'Fiction', 'War & Military']"
https://images.bookdepot.com/covers/large/isbn978153/9781538706930-l.jpg,THE THREE LIVES OF ALIX ST. PIERRE,"Lester, Natasha",Hardcover,$28.00,$3.75 $2.81,1000+,9781538706930,Forever,N/A,"9.27"" l x 6.16"" w x 1.63""","['Fiction', 'Historical', 'Fiction', 'Romance', 'Fiction', 'War & Military']"
https://images.bookdepot.com/covers/large/isbn978153/9781538732830-l.jpg,THREE TIMES YOU,"Moccia, Federico",Paperback,$18.99,$3.25 $2.44,448,9781538732830,Grand Central Publishing,N/A,"7.99"" l x 5.22"" w x 1.06""","['Fiction', 'Family Life', 'Fiction', 'Sagas', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978199/9781990778445-l.jpg,"THROUGH YOU (THE HIDALGO BROTHERS, BK. 2)","Godoy, Ariana",Paperback,$17.99,$3.00,1000+,9781990778445,Wattpad Books,N/A,"8.26"" l x 5.26"" w x 0.99""","['Fiction', 'Romance', 'Fiction', 'Literary', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978045/9780451232953-l.jpg,THUNDER OVER LOLO PASS,"West, Charles G.",Pocket Books,$7.99,$2.00,20,9780451232953,Berkley Publishing Group,N/A,"6.73"" l x 4.17"" w x 0.84""","['Fiction', 'Historical', 'Fiction', 'Action & Adventure', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978195/9781952210013-l.jpg,TIDINGS OF JOY (CHRISTMAS IN EVERGREEN),"Naigle, Nancy",Paperback,$12.99,$2.25,125,9781952210013,Hallmark Books,N/A,"8.00"" l x 5.02"" w x 0.97""","['Fiction', 'Romance', 'Fiction', 'Holidays']"
https://images.bookdepot.com/covers/large/isbn978059/9780593085028-l.jpg,TINY IMPERFECTIONS,"Frank, Alli",Paperback,$18.00,$2.75 $1.87,58,9780593085028,Putnam Publishing Group,N/A,"8.24"" l x 5.48"" w x 0.89""","['Fiction', 'Family Life', 'Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978147/9781478932710-l.jpg,TITANS,"Meacham, Leila",Compact Disc,$35.00,$6.00 $4.00,8,9781478932710,Hachette,N/A,"5.68"" l x 5.21"" w x 1.52""","['Fiction', 'Family Life', 'Fiction', 'Historical', 'Fiction', 'Romance']"
